"","date","route","time","day","location","incident","min_delay","min_gap","direction","vehicle"
"2327",2021-01-26,29,14:17:00,"Tuesday","DUFFERIN AND ROGERS","General Delay",131,139,"S",9055
"2328",2021-01-26,929,14:19:00,"Tuesday","DUFFERIN AND BLOEM","General Delay",131,141,"B",1054
"2329",2021-01-26,74,14:30:00,"Tuesday","ST CLAIR STATION","Operations (Operator)",20,40,"N",8375
"2330",2021-01-26,74,14:50:00,"Tuesday","ST CLAIR STATION","Operations (Operator)",20,40,"N",8110
"2331",2021-01-26,113,14:55:00,"Tuesday","KENNEDY STATION","Mechanical",21,42,"E",8961
"2332",2021-01-26,47,14:56:00,"Tuesday","LANSDOWNE AND ST CLAIR","Security",18,36,"N",1258
"2333",2021-01-26,84,15:02:00,"Tuesday","PIONEER VILLAGE STATIO","Operations (Operator)",30,60,"E",0
"2334",2021-01-26,68,15:21:00,"Tuesday","WARDEN STATION","Operations (Operator)",25,46,"N",8859
"2335",2021-01-26,66,15:23:00,"Tuesday","OLD MILL STATION","Operations (Operator)",20,40,"W",7945
"2336",2021-01-26,97,15:28:00,"Tuesday","DAVISVILLE STATION","Cleaning",30,60,"W",8194
"2337",2021-01-26,36,15:41:00,"Tuesday","FINCH WEST STATION","Mechanical",5,10,"E",3278
"2338",2021-01-26,41,15:43:00,"Tuesday","KEELE AND EGLINTON","Operations (Operator)",12,24,NA,0
"2339",2021-01-26,21,15:51:00,"Tuesday","SCASRBOROUGH CENTRE ST","Cleaning",9,18,"N",3414
"2340",2021-01-26,68,15:53:00,"Tuesday","WARDEN AND ELLESMERE","Collision (TTC)",5,13,"S",8905
"2341",2021-01-26,63,15:55:00,"Tuesday","OAKWOOD AND JESMOND","Collision (NON-TTC)",75,85,"S",8115
"2342",2021-01-26,7,15:58:00,"Tuesday","BATHURST AND WILSON","Operations (Operator)",7,18,"N",0
"2343",2021-01-26,162,16:00:00,"Tuesday","LAWRENCE STATION","Cleaning",30,60,"E",8200
"2344",2021-01-26,85,16:01:00,"Tuesday","DON MILLS STATION","Investigation",6,12,NA,3525
"2345",2021-01-26,35,16:04:00,"Tuesday","JANE AND WILSON","Operations (Operator)",11,22,"N",3217
"2346",2021-01-26,902,16:16:00,"Tuesday","ST CLAIR AND BIRCHMOUN","Mechanical",10,20,"E",8416
"2347",2021-01-26,88,16:50:00,"Tuesday","ST CLAIR STATION","Operations (Operator)",20,40,"E",8672
"2348",2021-01-26,80,17:41:00,"Tuesday","SHERWAY GARDENS","Operations (Operator)",30,60,"N",8474
"2349",2021-01-26,96,17:58:00,"Tuesday","WESTON AND ALBION","Mechanical",20,40,"E",3246
"2350",2021-01-26,169,17:59:00,"Tuesday","DON MILLS STATION","Mechanical",30,60,NA,8360
"2351",2021-01-26,60,18:16:00,"Tuesday","STEELES AND MARTINGROV","Mechanical",10,20,"E",3601
"2352",2021-01-26,939,18:16:00,"Tuesday","FINCH STATION","Mechanical",12,24,"E",1403
"2353",2021-01-26,134,18:31:00,"Tuesday","CORPORATE AND PROGRESS","Collision (TTC)",14,29,"E",1292
"2354",2021-01-26,35,18:39:00,"Tuesday","JANE AND WILSON","Operations (Operator)",11,22,"N",3327
"2355",2021-01-26,26,18:46:00,"Tuesday","DUPONT AND DAVENPORT","Mechanical",24,48,"E",1262
"2356",2021-01-26,135,18:53:00,"Tuesday","WARDEN STATION","Mechanical",20,40,"E",8504
"2357",2021-01-26,116,19:06:00,"Tuesday","EGLINTON AND MASON","Mechanical",8,16,"E",8760
"2358",2021-01-26,36,19:25:00,"Tuesday","FINCH AND ARDWICK","Security",8,16,"E",9113
"2359",2021-01-26,127,19:30:00,"Tuesday","SPADINA STATION","Security",24,52,"B",1121
"2360",2021-01-26,35,19:34:00,"Tuesday","JANE AND ARDAGH","Mechanical",8,16,"S",3613
"2361",2021-01-26,41,19:39:00,"Tuesday","KEELE AND EGLINTON","Management",15,30,NA,9136
"2362",2021-01-26,104,19:39:00,"Tuesday","DUFFERIN AND FINCH","Collision (NON-TTC)",39,57,"B",8379
"2363",2021-01-26,63,19:40:00,"Tuesday","ATLANTIC AND KING","Security",10,20,"N",8358
"2364",2021-01-26,105,19:44:00,"Tuesday","DUFFERIN AND FINCH","Collision (NON-TTC)",22,37,"N",0
"2365",2021-01-26,939,19:45:00,"Tuesday","FINCH AND DUFFERIN","Collision (NON-TTC)",20,32,"E",1229
"2366",2021-01-26,36,19:45:00,"Tuesday","FINCH AND DUFFERIN","Collision (NON-TTC)",20,36,"W",3195
"2367",2021-01-26,85,19:50:00,"Tuesday","MEADOWVALE LOOP","Emergency Services",16,22,"W",1663
"2368",2021-01-26,999,19:54:00,"Tuesday","BIRCHMOUNT DIVISION","General Delay",0,0,NA,0
"2369",2021-01-26,87,20:25:00,"Tuesday","EAST YORK ACRES","General Delay",60,71,"B",0
"2370",2021-01-26,945,20:40:00,"Tuesday","HWY 427 AND BURNHAMTHO","Mechanical",0,0,"S",8090
"2371",2021-01-26,63,20:50:00,"Tuesday","OSSINGTON STATION","Operations (Operator)",10,20,"S",0
"2372",2021-01-26,85,21:41:00,"Tuesday","DON MILLS STATION","Mechanical",20,40,NA,1392
"2373",2021-01-26,7,22:06:00,"Tuesday","BATHURST STATION","Investigation",0,0,NA,9017
"2374",2021-01-26,39,23:17:00,"Tuesday","FINCH STATION","Mechanical",9,19,NA,1660
"2375",2021-01-26,87,23:34:00,"Tuesday","MAIN STREET STATION","Mechanical",11,22,"W",8554
"2376",2021-01-26,32,23:41:00,"Tuesday","RENFORTH STATION","Mechanical",11,26,NA,1536
"2377",2021-01-26,41,00:35:00,"Tuesday","KEELE STATION","Operations (Operator)",25,50,NA,9035
"2378",2021-01-26,600,01:52:00,"Tuesday","MARKHAM AND BRIMORTON","Mechanical",5,10,"S",3161
"2379",2021-01-27,60,02:15:00,"Wednesday","FINCH STATION","Emergency Services",11,20,NA,3607
"2380",2021-01-27,84,03:06:00,"Wednesday","PIONEER VILLAGE STATIO","Operations (Operator)",30,61,"S",3640
"2381",2021-01-27,320,03:09:00,"Wednesday","YONGE AND GERRARD","Investigation",27,34,"N",8122
"2382",2021-01-27,300,04:24:00,"Wednesday","DANFORTH RD AND DANFOR","Mechanical",5,10,"W",7971
"2383",2021-01-27,21,05:03:00,"Wednesday","BRIMLEY AND STEELES","Operations (Operator)",20,40,"S",3458
"2384",2021-01-27,300,05:03:00,"Wednesday","BLOOR AND BATHURST","Collision (TTC)",5,10,"E",8518
"2385",2021-01-27,320,05:23:00,"Wednesday","YONGE AND STEELES","Emergency Services",0,0,"N",3125
"2386",2021-01-27,112,05:30:00,"Wednesday","QUEENSWAY GARAGE","Collision (TTC)",15,30,NA,8464
"2387",2021-01-27,14,05:37:00,"Wednesday","CHAPLIN AND EGLINTON","General Delay",112,114,"B",0
"2388",2021-01-27,47,06:00:00,"Wednesday","CALEDONIA AND EGLINTON","Mechanical",13,26,"N",1091
"2389",2021-01-27,165,06:15:00,"Wednesday","643 WILSON AVE","Mechanical",6,12,"W",3618
"2390",2021-01-27,75,06:23:00,"Wednesday","SHERBOURNE AND BLOOR","Security",5,10,"N",1369
"2391",2021-01-27,35,06:24:00,"Wednesday","PIONEER VILLAGE STATIO","Mechanical",10,20,"S",3206
"2392",2021-01-27,927,06:25:00,"Wednesday","HUMBER COLLEGE BLVD","Mechanical",6,16,"S",3292
"2393",2021-01-27,54,06:29:00,"Wednesday","LAWRENCE AND BELLAMY","Security",12,24,"W",8847
"2394",2021-01-27,7,06:34:00,"Wednesday","WILSON GARAGE","Mechanical",43,52,"S",9002
"2395",2021-01-27,12,07:18:00,"Wednesday","DANFORTH AND BIRCHMOUN","Collision (TTC)",20,40,"W",3155
"2396",2021-01-27,999,07:20:00,"Wednesday","606 MARLEE AVENUE","Utilized Off Route",0,0,NA,1340
"2397",2021-01-27,162,07:25:00,"Wednesday","THE DONWAY WEST AND DO","General Delay",760,790,"E",0
"2398",2021-01-27,109,07:27:00,"Wednesday","MARLEE AND GLENCAIRN","Investigation",63,83,NA,8118
"2399",2021-01-27,945,07:30:00,"Wednesday","KIPLING AND EGLINTON","Mechanical",7,14,"S",7952
"2400",2021-01-27,902,07:50:00,"Wednesday","WARDEN STATION","Mechanical",10,20,"N",3114
"2401",2021-01-27,165,07:53:00,"Wednesday","WESTON AND GARYRAY","Mechanical",6,10,"W",3247
"2402",2021-01-27,995,08:23:00,"Wednesday","ELLESMERE AND BIRCHMOU","Mechanical",12,23,"E",1225
"2403",2021-01-27,6,08:44:00,"Wednesday","QUEENS QUAY AND FREELA","Mechanical",10,20,"N",3737
"2404",2021-01-27,60,09:04:00,"Wednesday","PIONEER VILLAGE","Mechanical",8,16,"S",3276
"2405",2021-01-27,53,09:08:00,"Wednesday","PASSMORE AND MARKHAM","Cleaning",7,20,"W",3506
"2406",2021-01-27,133,09:23:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3513
"2407",2021-01-27,73,09:24:00,"Wednesday","ROYAL YORK STATION","Mechanical",17,34,"N",8060
"2408",2021-01-27,45,09:42:00,"Wednesday","KIPLING AND ST ANDREW","Collision (TTC)",12,24,"N",8062
"2409",2021-01-27,61,09:44:00,"Wednesday","AVENUE AND EGLINTON","Collision (NON-TTC)",149,169,NA,0
"2410",2021-01-27,133,09:45:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3467
"2411",2021-01-27,35,09:59:00,"Wednesday","JANE AND SHEPPARD","Mechanical",8,16,"S",3206
"2412",2021-01-27,47,10:01:00,"Wednesday","LANSDOWNE AND WALLACE","Collision (TTC)",11,22,"S",1281
"2413",2021-01-27,133,10:03:00,"Wednesday","SCARBOROUGH CENTRE STA","Mechanical",11,22,"N",3473
"2414",2021-01-27,60,10:14:00,"Wednesday","PIONEER VILLAGE STATIO","Mechanical",11,11,"S",3194
"2415",2021-01-27,75,10:19:00,"Wednesday","ESPLANADE AND FREDRICK","General Delay",281,289,"N",1370
"2416",2021-01-27,53,10:20:00,"Wednesday","PASSMORE AND MARKHAM","Cleaning",13,20,"N",3539
"2417",2021-01-27,133,10:29:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1216
"2418",2021-01-27,53,10:40:00,"Wednesday","PASSMORE AND MARKHAM","Cleaning",13,20,"S",3563
"2419",2021-01-27,121,10:45:00,"Wednesday","ESPLANADE AND FREDRICK","General Delay",260,290,"B",3134
"2420",2021-01-27,133,10:51:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3567
"2421",2021-01-27,133,11:13:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1403
"2422",2021-01-27,108,11:25:00,"Wednesday","PIONEER VILLAGE STATIO","Security",8,17,NA,3622
"2423",2021-01-27,39,11:40:00,"Wednesday","NEILSON AND CROW TRAIN","Cleaning",16,32,"E",3509
"2424",2021-01-27,96,11:42:00,"Wednesday","WILSON AND BATHURST","Operations (Operator)",24,48,"W",3312
"2425",2021-01-27,96,11:42:00,"Wednesday","WILSON AND BATHURST","Operations (Operator)",24,48,"W",3312
"2426",2021-01-27,995,11:52:00,"Wednesday","U OF T SCARBOROUGH LOO","Cleaning",15,30,"W",3469
"2427",2021-01-27,24,11:53:00,"Wednesday","VICTORIA PARK AND STEE","Mechanical",10,20,"S",8610
"2428",2021-01-27,36,12:09:00,"Wednesday","FINCH AND ARROW","Cleaning",5,10,"E",9124
"2429",2021-01-27,122,12:10:00,"Wednesday","ROYWOOD AND FENSIDE","Cleaning",17,34,"W",8198
"2430",2021-01-27,133,12:17:00,"Wednesday","MORNINGSIDE AND FINCH","Cleaning",11,22,"N",1237
"2431",2021-01-27,52,12:20:00,"Wednesday","LAWRENCE AND DUFFLAW","Collision (NON-TTC)",28,45,"E",0
"2432",2021-01-27,939,12:41:00,"Wednesday","SCARBOROUGH CENTRE STA","Mechanical",8,17,"N",3521
"2433",2021-01-27,900,12:46:00,"Wednesday","HIGHWAY 427 AND HIGHWA","Mechanical",12,24,"N",8003
"2434",2021-01-27,75,12:48:00,"Wednesday","SHERBOURNE AND BLOOR","Mechanical",7,19,"N",8195
"2435",2021-01-27,132,12:58:00,"Wednesday","HUPFIELD AND SEWELLS","Operations (Operator)",24,48,"W",1218
"2436",2021-01-27,54,12:58:00,"Wednesday","LAWRENCE AND DON MILLS","Collision (TTC)",14,28,"W",8742
"2437",2021-01-27,16,13:05:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",13,26,"N",9232
"2438",2021-01-27,11,13:10:00,"Wednesday","DAVISVILLE STATION","Mechanical",18,26,"N",8138
"2439",2021-01-27,29,13:23:00,"Wednesday","DUFFERIN STATION","Emergency Services",0,0,NA,0
"2440",2021-01-27,34,13:30:00,"Wednesday","EGLINTON STATION","Mechanical",12,24,"E",8905
"2441",2021-01-27,111,13:31:00,"Wednesday","EGLINTON AND MARTIN GR","Collision (NON-TTC)",35,51,"E",7938
"2442",2021-01-27,52,13:36:00,"Wednesday","LAWRENCE WEST STATION","Mechanical",17,34,"E",8181
"2443",2021-01-27,116,13:37:00,"Wednesday","KENNEDY STATION","Mechanical",11,22,"W",8811
"2444",2021-01-27,53,13:38:00,"Wednesday","STEELES AND DON MILLS","Mechanical",6,12,"W",1232
"2445",2021-01-27,62,13:44:00,"Wednesday","MAIN STREET STATION","Cleaning",22,44,"E",3133
"2446",2021-01-27,927,14:05:00,"Wednesday","KIPLING STATION","Mechanical",9,18,"S",3602
"2447",2021-01-27,36,14:11:00,"Wednesday","FINCH AND ARROW","Security",5,10,"E",3273
"2448",2021-01-27,85,14:16:00,"Wednesday","DON MILLS STATION","Mechanical",7,14,"E",3420
"2449",2021-01-27,63,14:16:00,"Wednesday","OSSINGTON AND DUPONT","Mechanical",5,10,"S",1280
"2450",2021-01-27,17,14:17:00,"Wednesday","WARDEN STATION","Cleaning",22,38,"N",8582
"2451",2021-01-27,14,14:26:00,"Wednesday","CHAPLIN AND EGLINTON","General Delay",0,0,"B",0
"2452",2021-01-27,95,14:29:00,"Wednesday","U OF T SCARBOROUGH","Cleaning",15,30,"E",3535
"2453",2021-01-27,109,14:30:00,"Wednesday","LAWRENCE STATION","Cleaning",20,40,"N",8118
"2454",2021-01-27,131,14:39:00,"Wednesday","MCLEVIN AND MORNINGSID","Collision (NON-TTC)",20,32,"W",1229
"2455",2021-01-27,35,14:40:00,"Wednesday","JANE AND SAN ROMANOWAY","Mechanical",8,16,"N",3341
"2456",2021-01-27,100,14:42:00,"Wednesday","BROADVIEW STATION","Security",6,12,NA,8692
"2457",2021-01-27,16,14:49:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",13,26,"N",9222
"2458",2021-01-27,17,14:51:00,"Wednesday","WARDEN STATION","Cleaning",9,18,"S",8587
"2459",2021-01-27,29,14:54:00,"Wednesday","PRINCES AND NEWFOUNDLA","Emergency Services",7,14,"W",9138
"2460",2021-01-27,95,14:59:00,"Wednesday","UNIVERSITY OF TORONTO","Cleaning",16,32,"E",3423
"2461",2021-01-27,50,14:59:00,"Wednesday","ISLINGTON STATION","Vision",17,31,"W",8059
"2462",2021-01-27,37,15:06:00,"Wednesday","ISLINGTON STATION","Operations (Operator)",20,40,"N",8450
"2463",2021-01-27,52,15:11:00,"Wednesday","LAWRENCE STATION","Mechanical",8,24,"W",8328
"2464",2021-01-27,48,15:11:00,"Wednesday","MILL ROAD LOOP","Cleaning",25,50,"W",7968
"2465",2021-01-27,97,15:16:00,"Wednesday","YORK MILLS STATION","Operations (Operator)",30,60,"S",8198
"2466",2021-01-27,133,15:16:00,"Wednesday","SCARBOROUGH CENTRE STA","Vision",8,17,"N",3473
"2467",2021-01-27,7,15:17:00,"Wednesday","BATHURST AND STEELES","Mechanical",10,20,"N",9001
"2468",2021-01-27,22,15:29:00,"Wednesday","COXWELL AND QUEEN","Investigation",21,31,"N",8548
"2469",2021-01-27,21,15:51:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",9,18,"N",3484
"2470",2021-01-27,73,16:06:00,"Wednesday","ROYAL YORK STATION","Operations (Operator)",25,50,"N",8099
"2471",2021-01-27,6,16:30:00,"Wednesday","BAY AND FRONT","Investigation",10,20,"S",3740
"2472",2021-01-27,131,16:34:00,"Wednesday","MCCOWAN AND SHEPPARD","Mechanical",10,20,"E",1322
"2473",2021-01-27,11,16:42:00,"Wednesday","BAYVIEW AND STEELES","Mechanical",17,34,"N",8150
"2474",2021-01-27,63,16:49:00,"Wednesday","OSSINGTON STATION","Mechanical",5,10,"N",8332
"2475",2021-01-27,63,16:49:00,"Wednesday","OSSINGTON STATION","Mechanical",5,10,"N",8332
"2476",2021-01-27,89,18:03:00,"Wednesday","WESTON AND WALSH","Mechanical",11,22,"N",1084
"2477",2021-01-27,7,18:10:00,"Wednesday","BATHURST AND STEELES","Mechanical",9,18,"N",9014
"2478",2021-01-27,7,18:10:00,"Wednesday","BATHURST AND STEELES","Mechanical",9,18,"N",9014
"2479",2021-01-27,52,18:14:00,"Wednesday","PEARSON AIRPORT","Operations (Operator)",20,40,"W",8185
"2480",2021-01-27,105,18:52:00,"Wednesday","STEELES AND DUFFERIN","Mechanical",12,24,"N",8127
"2481",2021-01-27,133,19:05:00,"Wednesday","SCARBOROUGH CENTRE STA","Cleaning",8,17,"S",3433
"2482",2021-01-27,7,19:11:00,"Wednesday","BATHURST AND STEELES","Mechanical",9,18,"N",9007
"2483",2021-01-27,132,19:42:00,"Wednesday","SEWELLS AND ALFORD","Mechanical",25,42,"S",3471
"2484",2021-01-27,939,19:52:00,"Wednesday","FINCH WEST STATION","Mechanical",12,24,"E",3558
"2485",2021-01-27,39,20:06:00,"Wednesday","FINCH AND MORNINGSIDE","Security",17,34,"S",1652
"2486",2021-01-27,29,20:46:00,"Wednesday","WILSON STATION","Mechanical",8,16,NA,9150
"2487",2021-01-27,7,21:09:00,"Wednesday","BATHURST AND WILSON","Mechanical",10,20,"N",1280
"2488",2021-01-27,905,21:20:00,"Wednesday","KENNEDY STATION","Investigation",12,24,NA,8720
"2489",2021-01-27,43,21:28:00,"Wednesday","KENNEDY STATION","Cleaning",10,20,"N",8663
"2490",2021-01-27,102,21:50:00,"Wednesday","WARDEN STATION","Operations (Operator)",10,20,"N",8558
"2491",2021-01-27,34,22:04:00,"Wednesday","EGLINTON STATION","Mechanical",9,20,"E",8852
"2492",2021-01-27,95,22:24:00,"Wednesday","YORK MILLS AND UPPER H","Security",10,20,"W",3569
"2493",2021-01-27,43,22:53:00,"Wednesday","KENNEDY STATION","Emergency Services",0,0,NA,8949
"2494",2021-01-27,35,23:29:00,"Wednesday","JANE AND WILSON","Emergency Services",15,30,"N",3634
"2495",2021-01-27,29,23:42:00,"Wednesday","WILSON STATION","Emergency Services",0,0,NA,9145
"2496",2021-01-27,73,00:04:00,"Wednesday","ROYAL YORK AND LAWRENC","Emergency Services",20,40,"S",8029
"2497",2021-01-27,109,00:53:00,"Wednesday","BLOSSOMFIELD AND FLEMM","Investigation",46,0,NA,0
"2498",2021-01-27,120,00:54:00,"Wednesday","WILSON STATION","Security",15,45,NA,3301
"2499",2021-01-27,36,01:01:00,"Wednesday","FINCH AND BATHURST","Emergency Services",10,20,"E",3282
"2500",2021-01-28,384,02:39:00,"Thursday","SHEPPARD AND BEECROFT","Security",30,60,"E",3215
"2501",2021-01-28,167,05:53:00,"Thursday","PHARMACY AND STEELES","Operations (Operator)",30,60,"S",8590
"2502",2021-01-28,36,06:11:00,"Thursday","FINCH WEST STATION","Mechanical",4,8,NA,3244
"2503",2021-01-28,52,06:52:00,"Thursday","LAWRENCE STATION","Operations (Operator)",27,54,NA,8327
"2504",2021-01-28,116,06:54:00,"Thursday","MORNINGSIDE AND NIGHTS","Security",8,16,"S",8758
"2505",2021-01-28,29,07:03:00,"Thursday","DUFFERIN AND KING","Collision (TTC)",8,16,"S",9136
"2506",2021-01-28,86,07:04:00,"Thursday","KENNEDY STATION","Mechanical",8,17,"W",8640
"2507",2021-01-28,47,07:13:00,"Thursday","QUEEN AND LANSDOWNE","Mechanical",5,10,"S",1268
"2508",2021-01-28,84,07:21:00,"Thursday","SHAPPARD AND JANE","Operations (Operator)",8,16,"E",3599
"2509",2021-01-28,5,07:24:00,"Thursday","EGLINTON STATION","Operations (Operator)",20,40,NA,8307
"2510",2021-01-28,36,07:33:00,"Thursday","FINCH AND DUFFERIN","Mechanical",5,10,"W",3629
"2511",2021-01-28,47,07:50:00,"Thursday","EGLINTON AND CALEDONIA","Mechanical",11,22,"S",1121
"2512",2021-01-28,939,07:53:00,"Thursday","FINCH AND BRIMLEY","Mechanical",7,14,"E",3491
"2513",2021-01-28,59,07:56:00,"Thursday","OAK AND WESTON","Operations (Operator)",20,40,"W",3592
"2514",2021-01-28,53,08:04:00,"Thursday","STEELES AND KENNEDY","Mechanical",6,12,"W",3486
"2515",2021-01-28,79,08:12:00,"Thursday","PINE AND LAWRENCE","Mechanical",8,16,"N",3727
"2516",2021-01-28,94,08:25:00,"Thursday","WELLSLEY AND JARVIS","Mechanical",7,14,"E",1013
"2517",2021-01-28,32,08:42:00,"Thursday","KEELE AND EGLINTON","Operations (Operator)",7,14,"W",1263
"2518",2021-01-28,52,08:56:00,"Thursday","LAWRENCE WEST STATION","Mechanical",17,34,"E",1382
"2519",2021-01-28,11,09:09:00,"Thursday","BAYVIEW AND FOREST HEI","Collision (TTC)",18,33,"S",8334
"2520",2021-01-28,72,09:13:00,"Thursday","COMMISSIONERS AND SAUL","Mechanical",10,20,"N",8540
"2521",2021-01-28,133,09:23:00,"Thursday","SCARBOUGH CENTRE STATI","Cleaning",11,22,"N",3479
"2522",2021-01-28,939,09:39:00,"Thursday","FINCH AND ENDELL","Security",9,18,"E",1393
"2523",2021-01-28,133,09:45:00,"Thursday","SCARBOROUG CENTRE STAT","Cleaning",11,22,"E",3511
"2524",2021-01-28,23,09:50:00,"Thursday","DAWES AND GOOD WOOD PA","Investigation",11,22,NA,8487
"2525",2021-01-28,24,09:53:00,"Thursday","DON MILLS STATION","Mechanical",25,50,"E",8478
"2526",2021-01-28,133,10:03:00,"Thursday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"W",3502
"2527",2021-01-28,57,10:08:00,"Thursday","KENNEDY STATION","Mechanical",10,20,"N",8798
"2528",2021-01-28,53,10:10:00,"Thursday","STEELES AND MIDDLEFIEL","Mechanical",6,12,"E",3453
"2529",2021-01-28,11,10:21:00,"Thursday","BAYVIEW AND RUTH","Mechanical",13,26,"S",8178
"2530",2021-01-28,123,10:28:00,"Thursday","KIPLING STATION","Mechanical",21,42,"E",7978
"2531",2021-01-28,133,10:29:00,"Thursday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3446
"2532",2021-01-28,16,10:30:00,"Thursday","DANFORTH ROAD AND MIDL","General Delay",25,37,"S",8565
"2533",2021-01-28,122,10:32:00,"Thursday","YORK MILLS STATION","Cleaning",18,36,"W",8100
"2534",2021-01-28,995,10:33:00,"Thursday","UNIVERSITY OF TORONTO","Cleaning",15,30,"S",3485
"2535",2021-01-28,71,10:38:00,"Thursday","INDUSTRY AND MOUNT DEN","Mechanical",13,27,"N",1094
"2536",2021-01-28,133,10:51:00,"Thursday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",3556
"2537",2021-01-28,995,11:00:00,"Thursday","U OF T SCARBOROUGH","Cleaning",15,30,"S",3455
"2538",2021-01-28,133,11:13:00,"Thursday","SCARBOROUGH CENTRE STA","Cleaning",11,22,"N",1274
"2539",2021-01-28,120,11:16:00,"Thursday","64 CALVINGTON AVE","Investigation",124,144,"E",3333
"2540",2021-01-28,97,11:20:00,"Thursday","YONGE AND FINCH","Security",30,60,"S",8390
"2541",2021-01-28,39,11:36:00,"Thursday","STEELES AND MIDDLEFIEL","Cleaning",20,40,"E",3451
"2542",2021-01-28,985,11:43:00,"Thursday","SHEPPARD AND ALLANFORD","Mechanical",12,24,"S",9085
"2543",2021-01-28,21,11:44:00,"Thursday","SHEPPARD AND BRIMLEY","Mechanical",14,28,"N",3523
"2544",2021-01-28,53,11:50:00,"Thursday","STEELES AND DON MILLS","Mechanical",13,23,"E",1218
"2545",2021-01-28,126,12:00:00,"Thursday","CHRISTIE STATION","Collision (TTC)",30,60,"N",1054
"2546",2021-01-28,62,12:05:00,"Thursday","MAIN STREET STATION","Cleaning",12,24,"E",9238
"2547",2021-01-28,38,12:29:00,"Thursday","SCARBOROUGH CENTRE STA","Cleaning",12,24,"E",3432
"2548",2021-01-28,65,12:42:00,"Thursday","DUNDAS AND PARLIAMENT","Held",93,106,"N",8536
"2549",2021-01-28,16,12:46:00,"Thursday","WARDEN STATION","Cleaning",13,26,"S",8565
"2550",2021-01-28,72,12:49:00,"Thursday","COMMISSIONER AND CARLA","Investigation",19,38,"W",3147
"2551",2021-01-28,65,13:01:00,"Thursday","BERKELEY AND FRONT","Security",13,26,"N",3137
"2552",2021-01-28,34,13:07:00,"Thursday","KENNEDY STATION","Cleaning",12,24,"W",8823
"2553",2021-01-28,17,13:14:00,"Thursday","WARDEN STATION","Cleaning",17,33,"S",8495
"2554",2021-01-28,62,13:22:00,"Thursday","MAIN STREET STATION","Cleaning",12,24,"E",9235
"2555",2021-01-28,95,13:22:00,"Thursday","UNIVERSITY OF TORONTO","Cleaning",15,30,"W",3421
"2556",2021-01-28,16,13:25:00,"Thursday","WARDEN STATION","Cleaning",13,26,"S",8538
"2557",2021-01-28,32,13:25:00,"Thursday","EGLINTON WEST STATION","Mechanical",13,26,"W",3749
"2558",2021-01-28,52,13:26:00,"Thursday","LAWRENCE AND CALEDONIA","Mechanical",17,34,"E",1365
"2559",2021-01-28,17,13:31:00,"Thursday","WARDEN STATION","Cleaning",16,33,"S",8491
"2560",2021-01-28,7,14:00:00,"Thursday","BATHURST AND STEELES","Vision",10,20,"S",9004
"2561",2021-01-28,925,14:09:00,"Thursday","PAPE STATION","Mechanical",12,24,"N",8686
"2562",2021-01-28,16,14:10:00,"Thursday","SCARBOROUGH CENTRE STA","Cleaning",13,26,"N",8514
"2563",2021-01-28,16,14:17:00,"Thursday","WARDEN STATION","Cleaning",13,26,"S",8608
"2564",2021-01-28,80,14:50:00,"Thursday","THE QUEENSWAY AND ROYA","Emergency Services",19,34,"E",8062
